"Sample_ID","Site_ID","Site_Name","Latitude","Longitude","Elevation","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Dex","Species","Good","d18O.oc","BaseShift","SlopeShift","Residuals","BaseCurve","CH4","Instrument"
"21-071_YELL2-A-2","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pseudotsuga menziesii",-142.0992444168,-15.2754499181,NA,0.618004549442198,0.0534525585812055,NA,"SPATIAL",384,"YELL2",-19.895645072,"Pseudotsuga menziesii",TRUE,-16.0136919888265,8.9948,-1.49885,0.0424499999999997,-1.05895000000001,-0.6439,"HIDS2046"
"21-071_YELL2-A-3","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pseudotsuga menziesii",-137.8101738142,-8.9550187192,NA,0.603938066585661,0.0418122433063343,NA,"SPATIAL",384,"YELL2",-66.1700240606,"Pseudotsuga menziesii",FALSE,-9.69326078992647,13.62305,-7.7021,0.9287,2.07129999999999,-3.5989,"HIDS2046"
"21-071_YELL2-A-4","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pseudotsuga menziesii",-146.8930377959,-14.8600131526,NA,0.643917276715553,0.0555097966934369,NA,"SPATIAL",384,"YELL2",-28.0129325751,"Pseudotsuga menziesii",TRUE,-15.5982552233265,129.51505,-6.8001,0.19945,-3.30845000000001,-1.35815,"HIDS2046"
"21-071_YELL2-B-1","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pinus contorta",-145.7790363588,-13.824322637,NA,0.642694890714563,0.0581759649212619,NA,"SPATIAL",384,"YELL2",-35.1844552628,"Pinus contorta",FALSE,-14.5625647077265,62.25055,-5.3721,0.3182,-1.65320000000001,-1.86615,"HIDS2046"
"21-071_YELL2-B-2","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pinus contorta",-138.1270981042,-12.7712782019,NA,0.600349879606804,0.0452586306515016,NA,"SPATIAL",384,"YELL2",-35.956872489,"Pinus contorta",TRUE,-13.5095202726265,3.38804999999999,-2.19435,0.0337000000000001,-1.49495000000001,-0.57915,"HIDS2046"
"21-071_YELL2-B-3","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pinus contorta",-142.9481838984,-15.1591269894,NA,0.620523514064747,0.050487073560152,NA,"SPATIAL",384,"YELL2",-21.6751679832,"Pinus contorta",TRUE,-15.8973690601265,21.01505,-1.8801,0.0596999999999999,-0.734950000000012,-0.60815,"HIDS2046"
"21-071_YELL2-B-4","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Pinus contorta",-148.6425541877,-15.4535847202,NA,0.642719545802402,0.0534125698896595,NA,"SPATIAL",384,"YELL2",-25.0138764261,"Pinus contorta",TRUE,-16.1918267909265,37.79705,-2.20135,0.0631999999999997,-1.86320000000001,-0.65465,"HIDS2046"
"21-071_YELL2-C-1","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Artemisia tridentata",-146.8577467964,-14.5671087227,NA,0.642962091583044,0.0530518663079538,NA,"SPATIAL",384,"YELL2",-30.3208770148,"Artemisia tridentata",TRUE,-15.3053507934265,351.4498,-14.19935,0.0737000000000001,-9.60470000000001,-1.24715,"HIDS2046"
"21-071_YELL2-C-2","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Artemisia tridentata",-115.2181510179,-8.965605061,NA,0.519804525751367,0.0439609237679375,NA,"SPATIAL",384,"YELL2",-43.4933105299,"Artemisia tridentata",TRUE,-9.70384713172647,3.66354999999999,-0.706849999999999,-0.03505,-1.49795000000001,-0.1349,"HIDS2046"
"21-071_YELL2-C-3","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Artemisia tridentata",-129.1018283945,-12.0212824847,NA,0.565320318150844,0.0451221659011907,NA,"SPATIAL",384,"YELL2",-32.9315685169,"Artemisia tridentata",TRUE,-12.7595245554265,6.82579999999999,-1.0276,-0.0693000000000001,-1.76395000000001,-0.0601499999999999,"HIDS2046"
"21-071_YELL2-C-4","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Artemisia tridentata",-135.0134406426,-12.6405394329,NA,0.587564879328556,0.0448284800409772,NA,"SPATIAL",384,"YELL2",-33.8891251794,"Artemisia tridentata",TRUE,-13.3787815036265,4.96429999999999,-0.833850000000002,-0.10105,-3.05745000000001,-0.09815,"HIDS2046"
"21-071_YELL2-D-1","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Festuca spp.",-85.3748987261,-5.7587601996,NA,0.44274914479354,0.0462758849460516,NA,"SPATIAL",384,"YELL2",-39.3048171293,"Festuca spp.",TRUE,-6.49700227032647,0.21629999999999,-1.2061,-0.0800500000000004,-2.40345000000001,-0.03515,"HIDS2046"
"21-071_YELL2-D-2","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Festuca spp.",-82.3929441681,-4.5664885414,NA,0.42734339049099,0.0487317390349178,NA,"SPATIAL",384,"YELL2",-45.8610358369,"Festuca spp.",TRUE,-5.30473061212647,102.8283,-7.97685,-0.1878,-7.58220000000001,-0.15515,"HIDS2046"
"21-071_YELL2-D-3","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Festuca spp.",-88.9109258645,-4.4102377331,NA,0.437638617702637,0.0507598911051877,NA,"SPATIAL",384,"YELL2",-53.6290239997,"Festuca spp.",TRUE,-5.14847980382647,-0.671700000000001,-1.36285,-0.0710500000000001,-2.00395,0.07385,"HIDS2046"
"21-071_YELL2-D-4","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Festuca spp.",-83.1174960231,-3.9475914972,NA,0.426138185067167,0.0510743362614395,NA,"SPATIAL",384,"YELL2",-51.5367640455,"Festuca spp.",TRUE,-4.68583356792647,90.44205,-3.8071,-0.0388000000000002,-3.43820000000001,-0.1064,"HIDS2046"
"21-071_YELL2-E-1","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Poaceae sp.",-98.7773656874,-10.7858501168,NA,0.459481808505579,0.0424709111511656,NA,"SPATIAL",384,"YELL2",-12.490564753,"Poaceae sp.",TRUE,-11.5240921875265,148.8098,-5.06285,-0.00980000000000025,-4.29820000000001,-0.22515,"HIDS2046"
"21-071_YELL2-E-2","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Poaceae sp.",-89.4885552239,-6.4881661069,NA,0.448681161817305,0.0475066697170933,NA,"SPATIAL",384,"YELL2",-37.5832263687,"Poaceae sp.",TRUE,-7.22640817762647,-0.815700000000007,-1.14885,-0.0832999999999999,-2.32920000000001,0.0476,"HIDS2046"
"21-071_YELL2-E-3","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Poaceae sp.",-87.4171553615,-8.5434158734,NA,0.432789303118247,0.043422615558628,NA,"SPATIAL",384,"YELL2",-19.0698283743,"Poaceae sp.",TRUE,-9.28165794412647,191.28205,-8.0716,-0.00629999999999997,-6.27495000000001,-0.58915,"HIDS2046"
"21-071_YELL2-E-4","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Stem","",NA,"2020-09-28 00:00:00",6,NA,NA,"Poaceae sp.",-97.858416688,-8.4432881671,NA,0.48696964963631,0.0420762366167682,NA,"SPATIAL",384,"YELL2",-30.3121113512,"Poaceae sp.",TRUE,-9.18153023782647,55.7183,-2.0016,0.0347,-1.83145,-0.3944,"HIDS2046"
"21-072_SCBI3-A-1","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-42.0867076899,-5.5855153693,NA,0.418238962951555,0.047610553101399,NA,"SPATIAL",384,"SCBI3",2.5974152645,"Liriodendron tulipifera",TRUE,-6.32375744002647,93.19235,-5.2955,-0.02305,-4.5478,-0.3386,"HIDS2046"
"21-072_SCBI3-A-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-49.5475816005,-5.685456907,NA,0.422150667690838,0.0494007469137975,NA,"SPATIAL",384,"SCBI3",-4.0639263445,"Liriodendron tulipifera",TRUE,-6.42369897772647,13.69635,-1.74925,0.0214499999999997,-1.39855,-0.2841,"HIDS2046"
"21-072_SCBI3-A-3","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-47.4331097304,-5.6914886758,NA,0.411652440712622,0.0527834070636856,NA,"SPATIAL",384,"SCBI3",-1.901200324,"Liriodendron tulipifera",TRUE,-6.42973074652647,9.60335000000001,-2.0345,-0.0152999999999999,-0.845050000000001,-0.03535,"HIDS2046"
"21-072_SCBI3-A-4","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-47.5368386676,-4.8793473504,NA,0.419331934620913,0.0518919110823285,NA,"SPATIAL",384,"SCBI3",-8.5020598644,"Liriodendron tulipifera",TRUE,-5.61758942112647,8.57910000000001,-2.53875,-0.0682999999999998,-2.39155,-0.01535,"HIDS2046"
"21-072_SCBI3-A-5","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Liriodendron tulipifera",-50.6689271908,-7.0660357971,NA,0.424340778737669,0.0559436332891076,NA,"SPATIAL",384,"SCBI3",5.859359186,"Liriodendron tulipifera",TRUE,-7.80427786782647,169.51785,-7.67025,0.0422000000000002,-4.6223,-0.5166,"HIDS2046"
"21-072_SCBI3-B-1","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-42.1078897407,-5.3756897903,NA,0.421291913812185,0.0490767738581911,NA,"SPATIAL",384,"SCBI3",0.897628581699998,"Quercus rubra",TRUE,-6.11393186102647,338.73135,-13.70475,0.1207,-6.6383,-0.8336,"HIDS2046"
"21-072_SCBI3-B-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-40.8779437644,-3.4051615012,NA,0.44088352056673,0.0553733330790209,NA,"SPATIAL",384,"SCBI3",-13.6366517548,"Quercus rubra",TRUE,-4.14340357192647,49.43185,-4.159,-0.0613000000000001,-3.2248,-0.0011000000000001,"HIDS2046"
"21-072_SCBI3-B-3","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-46.1628413707,-3.8122062156,NA,0.416192750223291,0.0521099429219249,NA,"SPATIAL",384,"SCBI3",-15.6651916459,"Quercus rubra",TRUE,-4.55044828632647,15.00835,-2.24075,-0.0405500000000001,-1.9543,-0.0531000000000001,"HIDS2046"
"21-072_SCBI3-B-4","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-50.8667624941,-6.1767673067,NA,0.405648498643445,0.0506683419812775,NA,"SPATIAL",384,"SCBI3",-1.4526240405,"Quercus rubra",TRUE,-6.91500937742647,217.6891,-9.1765,0.0352000000000001,-5.4388,-0.5446,"HIDS2046"
"21-072_SCBI3-B-5","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus rubra",-48.4443259068,-5.9030773703,NA,0.411627143372567,0.0481063227776388,NA,"SPATIAL",384,"SCBI3",-1.2197069444,"Quercus rubra",TRUE,-6.64131944102647,253.36035,-11.30275,0.0571999999999999,-6.0868,-0.6541,"HIDS2046"
"21-072_SCBI3-C-1","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-46.7676142311,-5.7894987737,NA,0.419850468326346,0.0490354578520706,NA,"SPATIAL",384,"SCBI3",-0.451624041499997,"Quercus alba",TRUE,-6.52774084442647,196.9461,-8.0135,0.0501999999999998,-4.93705,-0.5641,"HIDS2046"
"21-072_SCBI3-C-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-42.6714816617,-4.7702668258,NA,0.42658490622679,0.0551586541538474,NA,"SPATIAL",384,"SCBI3",-4.5093470553,"Quercus alba",TRUE,-5.50850889652647,9.83585000000001,-1.69775,0.0334500000000002,0.188699999999997,-0.1826,"HIDS2046"
"21-072_SCBI3-C-3","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-56.3481052718,-6.7441220695,NA,0.419154390709444,0.0507605349792227,NA,"SPATIAL",384,"SCBI3",-2.3951287158,"Quercus alba",TRUE,-7.48236414022647,189.04785,-7.805,0.04745,-4.9313,-0.55935,"HIDS2046"
"21-072_SCBI3-C-4","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-42.7878110162,-5.5945139915,NA,0.426399196223743,0.0486103668541186,NA,"SPATIAL",384,"SCBI3",1.9683009158,"Quercus alba",TRUE,-6.33275606222647,255.5671,-10.06025,0.0552000000000001,-5.98705,-0.58635,"HIDS2046"
"21-072_SCBI3-C-5","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Quercus alba",-65.3023489816,-7.3543021193,NA,0.400944191504107,0.0448831976447744,NA,"SPATIAL",384,"SCBI3",-6.46793202720001,"Quercus alba",TRUE,-8.09254419002647,91.82135,-4.3715,0.0202,-2.3093,-0.15485,"HIDS2046"
"21-072_SCBI3-D-1","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-46.1486716527,-6.1458975327,NA,0.418331549851818,0.0494281176260792,NA,"SPATIAL",384,"SCBI3",3.0185086089,"Juglans nigra",TRUE,-6.88413960342647,282.17785,-10.9795,0.0619499999999999,-5.8908,-0.4371,"HIDS2046"
"21-072_SCBI3-D-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-55.1282727369,-6.6078959127,NA,0.430185693413488,0.0530342616666462,NA,"SPATIAL",384,"SCBI3",-2.2651054353,"Juglans nigra",TRUE,-7.34613798342647,509.09585,-20.597,0.2002,-9.97955,-1.60735,"HIDS2046"
"21-072_SCBI3-D-3","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-34.2697860844,-3.8694400055,NA,0.441058045811217,0.0518010509854647,NA,"SPATIAL",384,"SCBI3",-3.3142660404,"Juglans nigra",TRUE,-4.60768207622647,257.7411,-10.956,0.0602,-5.8928,-0.54185,"HIDS2046"
"21-072_SCBI3-D-4","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-23.9095161855,-1.8187035688,NA,0.464406340605533,0.0584655205123972,NA,"SPATIAL",384,"SCBI3",-9.3598876351,"Juglans nigra",TRUE,-2.55694563952647,7.02260000000001,-1.897,-0.0250500000000002,-1.9958,-0.0668500000000001,"HIDS2046"
"21-072_SCBI3-D-5","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Stem","",NA,"2020-10-12 00:00:00",5,NA,NA,"Juglans nigra",-40.8575007619,-3.6560382696,NA,0.440967536307054,0.0575975456086548,NA,"SPATIAL",384,"SCBI3",-11.6091946051,"Juglans nigra",TRUE,-4.39428034032647,385.3481,-17.44175,0.15295,-8.2713,-1.2446,"HIDS2046"
"21-267_UNDE2-E-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Abies balsamea",-73.2476318259,-9.4040385981,NA,0.410729142661356,0.0434912395847041,NA,"SPATIAL",384,"UNDE2",1.9846769589,"Abies balsamea",TRUE,-10.1422806688265,2.65494999999987,-0.4566,-0.00134999999999996,0.816249999999997,-0.30315,"HIDS2052"
"21-267_UNDE3-A-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Acer saccharum",-65.914420029,-7.4822206138,NA,0.403869893463105,0.0478950198554806,NA,"SPATIAL",384,"UNDE3",-6.0566551186,"Acer saccharum",TRUE,-8.22046268452647,496.12695,-19.07035,-0.0823499999999999,-4.88425000000001,-0.90065,"HIDS2052"
"21-267_UNDE3-C-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Betula papyrifera",-87.8422809065,-9.2481493516,NA,0.438780462095543,0.043325977936507,NA,"SPATIAL",384,"UNDE3",-13.8570860937,"Betula papyrifera",FALSE,-9.98639142232647,271.1337,-10.8761,-0.0548500000000001,-2.9705,-0.8314,"HIDS2052"
"21-267_UNDE3-D-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Picea mariana",-88.8889396965,-11.2112716517,NA,0.446077942638193,0.044173934819517,NA,"SPATIAL",384,"UNDE3",0.801233517100002,"Picea mariana",FALSE,-11.9495137224265,4.60320000000002,-1.09585,0.0326500000000003,2.55775,-0.4844,"HIDS2052"
"21-267_UNDE3-D-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Picea mariana",-75.4767461498,-9.0239783007,NA,0.412296358712782,0.0453144341402768,NA,"SPATIAL",384,"UNDE3",-3.2849197442,"Picea mariana",FALSE,-9.76222037142647,139.92195,-6.09585,-0.0141,-0.0397500000000122,-0.6774,"HIDS2052"
"21-267_UNDE3-D-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Picea mariana",-88.03754637,-10.5188154629,NA,0.458669880375829,0.0522047444430758,NA,"SPATIAL",384,"UNDE3",-3.88702266680001,"Picea mariana",TRUE,-11.2570575336265,-5.02780000000007,-0.63235,-0.1876,-5.91225000000001,-0.2154,"HIDS2052"
"21-267_UNDE3-D-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Picea mariana",-86.8960355998,-10.8787424686,NA,0.433462091682041,0.0493075762605159,NA,"SPATIAL",384,"UNDE3",0.133904149000003,"Picea mariana",FALSE,-11.6169845393265,8.96369999999979,-2.21685,0.0373999999999999,3.173,-0.72965,"HIDS2052"
"21-267_UNDE3-E-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Abies balsamea",-75.567238312,-8.3846602683,NA,0.411271574753309,0.0444351019463122,NA,"SPATIAL",384,"UNDE3",-8.48995616560001,"Abies balsamea",TRUE,-9.12290233902647,76.9341999999999,-4.15585,-0.0135999999999998,-0.0815000000000055,-0.5449,"HIDS2052"
"21-267_UNDE3-E-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Abies balsamea",-73.7266480406,-8.8757155811,NA,0.414179117504048,0.0412406946914262,NA,"SPATIAL",384,"UNDE3",-2.7209233918,"Abies balsamea",TRUE,-9.61395765182647,2.53544999999986,-1.3321,-0.0735999999999999,-0.368250000000003,-0.5299,"HIDS2052"
"21-267_UNDE3-E-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","",NA,"2020-10-15 00:00:00",6,NA,NA,"Abies balsamea",-76.8347156926,-8.2751340597,NA,0.417519441938597,0.0445676033349376,NA,"SPATIAL",384,"UNDE3",-10.633643215,"Abies balsamea",TRUE,-9.01337613042647,3.30269999999996,-1.6071,0.000150000000000095,1.32525,-0.55965,"HIDS2052"
"22-032_OSBS2-A-1","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Pinus palustris",-27.2931071428,-2.5963811509,NA,0.446724579022712,0.0526221898134895,NA,"SPATIAL",384,"OSBS2",-6.5220579356,"Pinus palustris",FALSE,-3.33462322162647,108.90565,-3.9491,0.177,0.908149999999999,-0.55965,"HIDS2046"
"22-032_OSBS2-A-2","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Pinus palustris",-19.1395064622,-1.2451698169,NA,0.459117620484585,0.0581009722995357,NA,"SPATIAL",384,"OSBS2",-9.178147927,"Pinus palustris",TRUE,-1.98341188762647,104.34365,-5.27185,0.16625,-0.667099999999998,-0.81315,"HIDS2046"
"22-032_OSBS2-A-3","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Pinus palustris",-20.6225037779,-2.4125979553,NA,0.451531730777474,0.0533820156776204,NA,"SPATIAL",384,"OSBS2",-1.3217201355,"Pinus palustris",TRUE,-3.15084002602647,79.34915,-9.76535,-0.2375,-8.47935,-0.27165,"HIDS2046"
"22-032_OSBS2-A-4","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Pinus palustris",-16.1938563842,-1.2467531074,NA,0.48047528005935,0.0584690910714692,NA,"SPATIAL",384,"OSBS2",-6.219831525,"Pinus palustris",FALSE,-1.98499517812647,27.69915,-1.65335,0.2115,2.65465,-0.6334,"HIDS2046"
"22-032_OSBS2-A-5","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Pinus palustris",-31.1106929985,-3.3338069374,NA,0.423571606428974,0.0512875777410556,NA,"SPATIAL",384,"OSBS2",-4.4402374993,"Pinus palustris",TRUE,-4.07204900812647,61.2474,-4.09535,0.0567500000000001,-2.00535,-0.51615,"HIDS2046"
"22-032_OSBS2-B-1","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Quercus laevis",-28.3498787955,-1.3018392709,NA,0.453610480192227,0.0582742835390884,NA,"SPATIAL",384,"OSBS2",-17.9351646283,"Quercus laevis",TRUE,-2.04008134162647,274.3559,-10.8926,0.19375,-3.76935,-1.0549,"HIDS2046"
"22-032_OSBS2-B-2","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Quercus laevis",-24.3768471921,-2.0626581641,NA,0.443990280365301,0.0545945117842773,NA,"SPATIAL",384,"OSBS2",-7.8755818793,"Quercus laevis",TRUE,-2.80090023482647,57.69665,-2.22885,0.10925,0.144649999999999,-0.45165,"HIDS2046"
"22-032_OSBS2-B-3","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Quercus laevis",-24.001989586,-1.9204524401,NA,0.445641428489768,0.0550943363516677,NA,"SPATIAL",384,"OSBS2",-8.6383700652,"Quercus laevis",TRUE,-2.65869451082647,10.95315,-1.7806,0.0680000000000001,-0.788350000000001,-0.45715,"HIDS2046"
"22-032_OSBS2-B-4","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Quercus laevis",-26.6987683747,-1.9104921972,NA,0.433454640637513,0.0565352184173472,NA,"SPATIAL",384,"OSBS2",-11.4148307971,"Quercus laevis",TRUE,-2.64873426792647,39.6719,-2.76685,0.114,0.560399999999994,-0.48565,"HIDS2046"
"22-032_OSBS2-B-5","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Stem","",NA,"2020-10-14 00:00:00",5,NA,NA,"Quercus laevis",-16.8955944572,-1.1582686934,NA,0.460506087461207,0.0578038157485494,NA,"SPATIAL",384,"OSBS2",-7.62944491,"Quercus laevis",TRUE,-1.89651076412647,539.9729,-19.83085,0.1925,-8.04785,-1.0694,"HIDS2046"
